,BMY,HSIC,HRB,GE,INCY
83,0.8006365842436143,0.6979393681990418,0.054352226923998215,0.9006474814467493,0.1443287574977018
84,0.7890979322070399,0.6671135753237838,0.04911332365368226,0.8789102285388251,0.10822007263791134
85,0.801296072996851,0.6907355905441515,0.03732623174648131,0.8719233644636122,0.1264868648258135
86,0.8036034364203193,0.7223990318051001,0.015716562353941033,0.8808508525895933,0.12946051360446154
87,0.8075595215420193,0.734629026587708,0.025538846461275133,0.8711467887821074,0.15250637261816502
88,0.8138232525530942,0.7597588092440848,0.03601650554489977,0.8948251806926222,0.15919708231702212
89,0.7900866009596621,0.7455184581649359,0.0,0.8893905244267744,0.1287171014629006
90,0.8055820431735423,0.7600938687692445,0.003929177068734635,0.8796865465195489,0.12786746438923513
91,0.8022850234759393,0.7554030366986351,0.022919687436117497,0.862218872054304,0.15622343353837398
92,0.8566808406320687,0.7915901062267694,0.03405228373303948,0.8746402210445836,0.19084537504112276
93,0.8032734101323751,0.7316134921428952,0.06417480364133299,0.8649362431373582,0.18107479163151308
94,0.7993176071068615,0.738314680510046,0.0628653708177569,0.8610543950832181,0.20210278284005634
95,0.7742626838020024,0.7373095023617755,0.045839228951237265,0.8513504171759927,0.1862786770472482
96,0.7887681880152817,0.7349640861128672,0.07268794830309688,0.8591136851321897,0.20337723850365563
97,0.7765704705546108,0.7091641848333783,0.03863625055806352,0.8563966572004371,0.23555649361131026
98,0.8039337448044508,0.7683028245724053,0.060245919182598806,0.8703703849011233,0.24182238472023343
99,0.7861302337417762,0.748031729708373,0.0700686425889363,0.8796865465195489,0.2618946759875712
100,0.7874500571670882,0.7679677650472461,0.08185558857513908,0.8769692613367552,0.2472387198939755
101,0.8065708527893976,0.7860612998113132,0.09888187713066166,0.8808508525895933,0.2764443262229821
102,0.8194277769071188,0.7848885919004625,0.12442072359193679,0.8851210314346156,0.275169951591665
103,0.82503216002819,0.7743342202756005,0.13882756051230127,0.8804628649500124,0.2833474857860483
104,0.8622856470822797,0.8255989633094192,0.14799549416234936,0.87813365285732,0.3102166305458631
105,0.8586598703447108,0.8207406019034371,0.14406617040461178,0.8738639885143804,0.28101102421685653
106,0.9048144781212883,0.8348134236472133,0.13948220357958774,0.8808508525895933,0.28663972811632343
107,0.8922867343726724,0.820908131666017,0.1348982367545637,0.8816272564705774,0.2542481042829441
108,0.8758026234061704,0.8755237950561701,0.1015010353878143,0.8882261329062093,0.25913339604084995
109,0.8533845259900716,0.9018262856233985,0.13620796218814024,0.8855088472736761,0.24543330184682233
110,0.8507471359089385,0.8622886221252926,0.31236160775791966,0.8777456652177393,0.23268906965856462
111,0.8365717992165571,0.8393367255280362,0.2809292149590419,0.8695939810201392,0.22844096532251945
112,0.8655825255469294,0.8339757748343155,0.28354866659419975,0.8932722011301333,0.2259982789274253
113,0.8481097461975251,0.8008042401782007,0.2763453948230208,0.8990949309358223,0.22249358673294106
114,0.8204170094823935,0.8013068294659402,0.2763451022130201,0.9104091038255118,0.2283347403904149
115,0.7854715916468185,0.7709836258784213,0.2604813217006632,0.9088442007672055,0.1976423096720843
116,0.795032201122543,0.8033171861896888,0.23007608446765038,0.9178423722147058,0.21229818473339768
117,0.8045929514615007,0.8013068294659402,0.21883919152173315,0.9221460917383286,0.20284619498161727
118,0.8395383692970757,0.8053275424862307,0.21950013300007742,0.9158863936048436,0.21240440966550223
119,0.8504171096209938,0.8498910975801053,0.23602514836878408,0.9319266719897217,0.24596434526265853
120,0.7834932669897823,0.7369744428366158,0.1950438137472006,0.8783285475054949,0.19626171021486483
121,0.773932798747011,0.6847045212273195,0.1619943689977934,0.8587671297516675,0.14804589945019297
122,0.8296482977257793,0.7436756312037671,0.20099243834933112,0.883023084879893,0.1920136057726175
123,0.8750528712676924,0.8148770619219778,0.23073717263499738,0.906887964906302,0.21495323985421644
124,0.893281326775488,0.8363211910832242,0.24593942568100458,0.9432721548496814,0.22812237166469018
125,0.9009046530769549,0.843189909212954,0.27105727316823613,0.9436634881020183,0.24182238472023343
126,0.9009046530769549,0.8438600278360662,0.25188848958213783,0.9420984991434518,0.2252548666796622
127,0.9035555826658741,0.8587704979655331,0.2717180687255829,0.9534440679036718,0.2546729228728779
128,0.9108469083758113,0.8560900226186732,0.27898901635140927,0.9565739599205445,0.26582410573970694
129,0.950617621778636,0.9019938153859783,0.28493793433154524,0.9714404966989327,0.28886996475341054
130,0.9542631437703717,0.9197522906248858,0.2829548149824972,0.9718315722504884,0.28143584280679035
131,0.9811081075015182,0.9050093502579979,0.2862599647452413,0.9737875513100902,0.2811172491489612
132,0.9937032666928789,0.9085274739905489,0.28890387888363067,0.9777001948324178,0.25552247891426116
133,1.0,0.9142234842094297,0.2988184488058514,0.9882630120871829,0.2510620057462891
134,0.9744802191519866,0.8996483995642772,0.3298849208952135,0.9980439354898776,0.269010204276362
135,0.9731544724462009,0.9053444097831571,0.30608954388868614,0.9992175911961072,0.27219622178073477
136,0.9569146375516637,0.8984756916534264,0.3021235985685955,1.0,0.2582837588609823
137,0.9652002731985108,0.904339231207679,0.31402158044986495,0.9941314633183311,0.30140182810974125
138,0.9579083832962003,0.8852405182953413,0.2988184488058514,0.9866981949291371,0.31106626772573076
139,0.9638745264927246,0.900988637237707,0.30608954388868614,0.9659634646203816,0.29641039255821533
140,0.9598975677321127,0.8870833452565106,0.30608954388868614,0.9495317675326458,0.2966227613901421
141,0.9433262960686988,0.9048418204954176,0.31732629014560065,0.9428807361468239,0.30225146518340684
142,0.9900571808784906,0.8733455830378931,0.3199697657529921,0.9354475536578901,0.32094307596124283
143,0.9300699559167036,0.8778692108778712,0.3153434641745583,0.9342738979516605,0.314570959920215
144,0.9350409425180386,0.9063495879314276,0.2981577999375078,0.929970521579339,0.33676718175405096
145,0.9807772349250148,0.8922767661876514,0.3067503394460327,0.9303615112306347,0.3345369452231659
146,0.9429951417657287,0.8890937015530525,0.27105727316823613,0.9264494681106501,0.32338568132405465
147,0.9347089415567895,0.8845703996722301,0.28427684539619325,0.9295791883270024,0.34313929790128084
148,0.9519439330465147,0.6140056793696407,0.3021235985685955,0.9311440913853084,0.3358114008867653
149,0.5529090765300166,0.6714693478692344,0.2988184488058514,0.9354475536578901,0.3434578915591101
150,0.4541448842796614,0.6557212293540755,0.2948526501747637,0.9350564781063342,0.3137213228465495
151,0.49756126053745486,0.6310940359854365,0.29683576952381174,0.9362300479123036,0.2971538048059784
152,0.46342440690399833,0.6590718233240471,0.3041062778506354,0.9350564781063342,0.2653992871497731
153,0.4763501569453963,0.6798458334349751,0.314682521928209,0.9358388010099667,0.2411851974045749
154,0.4650814495154276,0.6463395656400635,0.34905355779230884,0.9338826505995839,0.23948600428952616
155,0.4451963750950618,0.6289161494991085,0.3325289824906108,0.9338826505995839,0.23417589404788863
156,0.4246480038078029,0.6029485556910652,0.33781666484639206,0.9319266719897217,0.20560747503454058
157,0.38785993848924094,0.5783213618952199,0.34310478650117626,0.9358388010099667,0.1909515999732273
158,0.400453969665576,0.5781538325598472,0.308733604716078,0.9413160048890383,0.18755313260464546
159,0.4206706220877716,0.5764785353612578,0.3153434641745583,0.9342738979516605,0.18702208918880914
160,0.4196764530140953,0.596414896659287,0.3272410067568243,0.9370124567161964,0.24936281263124038
161,0.43956223285978724,0.5632435251963539,0.3457489940175711,0.9334914891477677,0.2485131755575749
162,0.39747132121159345,0.5520188713279919,0.34905355779230884,0.9331002417956913,0.2542481042829441
163,0.40310546344686804,0.5686044758900746,0.34310478650117626,0.9327089948933542,0.2293967461898051
164,0.4034369002157445,0.611157674260201,0.32922412533786716,0.9334914891477677,0.23937977946362377
165,0.40310546344686804,0.6255655555291364,0.34839276223496274,0.9385773597745026,0.24245965306817419
166,0.35272891615182767,0.6186965114402501,0.32525832670677923,0.9389686930268393,0.23874259214796523
167,0.3577001848493493,0.6183614519150908,0.15736762812035643,0.9338826505995839,0.24001696667308015
168,0.3368205176564474,0.6047915454182089,0.1514182716092225,0.9323177475412776,0.23693709306852972
169,0.3232320356799694,0.6267382634399872,0.1567063932640067,0.9358388010099667,0.24978755008268982
170,0.3434492519248178,0.6270733225379392,0.13952072902695623,0.9264494681106501,0.26816056720269654
171,0.33052364311637294,0.6289161494991085,0.1686040825352757,0.926840543662206,0.2543542481827664
172,0.3384774194046436,0.6238902583305466,0.19107772250611266,0.9260581348583132,0.244902258430986
173,0.3003641715726679,0.5357681635250939,0.17587532353910795,0.8896741162657149,0.21909511936435921
174,0.32223800746952613,0.5863629511289825,0.211262235275963,0.9045407389443634,0.2406542350210209
175,0.2983752692329422,0.5562071141108618,0.20324992450201185,0.8795021173114643,0.2199447564380247
176,0.2861126748254834,0.5449824606697073,0.2079236872689012,0.8736338378808366,0.2288657838062511
177,0.3106380045036341,0.6012732584924758,0.22060961335273355,0.8850399685732666,0.2321580262427284
178,0.2983752692329422,0.6235551988053878,0.22194512072256112,0.8822791063233442,0.25116823067839367
179,0.281141406127962,0.596414896659287,0.21860671863649683,0.8724190071665896,0.26561173701398233
180,0.2970500863498089,0.6017758473530077,0.22461598877321332,0.8818847710592927,0.2820730301224489
181,0.3093125395243146,0.6366225164417378,0.25065552166529304,0.8889840079661246,0.2995964100625881
182,0.32555195145943183,0.6768302985629551,0.265344635843368,0.8964776660372686,0.32678414858643434
183,0.3275409950321104,0.6294187387868471,0.26734767724860764,0.8905617780738928,0.32370435601416614
184,0.29439831047233045,0.5987603129081953,0.24664943962281893,0.8767574681734991,0.32136789455117665
185,0.30301566535395996,0.6180263923899316,0.24464625229658155,0.8901670996585396,0.3246601368814518
186,0.2814727016638856,0.6185289816776702,0.2559968184675945,0.8909561992382047,0.3685216183779738
187,0.24103911472330775,0.5741331191123495,0.23796930220345525,0.876362961108927,0.3588572599004688
188,0.24269615733473704,0.6047915454182089,0.2713534659130763,0.8799126652377334,0.3800977008670189
189,0.2672214870128877,0.5788239511829585,0.2493201609844682,0.8807015075663571,0.3933729764711128
190,0.28545008338391686,0.5555369954877505,0.2339635135389866,0.875179869416512,0.3788232452034196
191,0.28411530996988676,0.5773161837469489,0.25332595041694206,0.875179869416512,0.3949660256863393
192,0.29279175938106294,0.60713696123991,0.2459817596664089,0.866108526688121,0.38530158617655197
193,0.3054729512543095,0.5845201241678133,0.23796930220345525,0.858614868616977,0.41769329104221364
194,0.11792236284445967,0.6057967235664798,0.24998784170888344,0.849938204303939,0.3977272247069804
195,0.10924549084358381,0.5319149802673828,0.2493201609844682,0.8523046453895495,0.35694561692121096
196,0.12459651127135718,0.5288994453953633,0.26200608783630597,0.8515158030609258,0.33421835156533675
197,0.13227216216361737,0.48869166284693843,0.2579998591048289,0.8463882424743514,0.32954542863935765
198,0.11658730770396275,0.443625518892532,0.2660121698787803,0.851121210545833,0.30373828957273086
199,0.10223708505566576,0.44111241011506985,0.2693505719648446,0.8495436972393668,0.2994901852366856
200,0.12593156641185388,0.4434579891299526,0.26734767724860764,0.8546709146746396,0.32158026327690137
201,0.11992438173255193,0.4551852318588461,0.2753596946445531,0.8578262835393946,0.3128716856666819
202,0.13627690499540757,0.43508134079823746,0.28070099144685456,0.8582206188034462,0.3185003895661487
203,0.1249299223438185,0.429887756673915,0.28737794077197587,0.8546709146746396,0.3103228554779677
204,0.09856617662547618,0.43658910823424746,0.29405489086510217,0.8523046453895495,0.31520814723587354
205,0.10924549084358381,0.39721897407151374,0.26133840787989615,0.8416557039041712,0.3048002954783232
206,0.10056847760975485,0.36991130535601524,0.2473172670362367,0.8503323682172095,0.3053313388941594
207,0.1896719243720606,0.3689061272077443,0.24064017025410744,0.8408669474758081,0.3027825087054452
208,0.15763454591011072,0.37577484533747496,0.24331089161575692,0.8641365926670823,0.3040568832305601
209,0.15463144751607572,0.37393201837630574,0.25933521978565377,0.8594038822963816,0.3023576901155114
210,0.15096025698969973,0.33774511204135305,0.2179390386800868,0.8507270466325625,0.3348555388809952
211,0.14328488782390592,0.4893617818972573,0.2179390386800868,0.8353453093259628,0.3046941515785009
212,0.13127080019176818,0.4521695342208525,0.20592079255266427,0.8270626371256748,0.2631690506188882
213,0.15796809821552493,0.46875530154890965,0.18989617100476197,0.8333730321536226,0.3087298061565391
214,0.2116975158164316,0.49036696004552827,0.196573267786891,0.8676863826961492,0.3573704355111448
215,0.2297186468949184,0.5144915645536345,0.20391789783642733,0.872024671902538,0.35747666033704717
216,0.33450694848659834,0.5133188566427842,0.14783260255278585,0.8803073436530866,0.4846006319772479
217,0.34652089488578297,0.4659072964394695,0.19724124112130648,0.9110706473652446,0.4907603789739442
218,0.3368428017762912,0.4990786679024022,0.24998784170888344,0.9229028518938187,0.48863636673795086
219,0.3431836796242411,0.5185124403398995,0.2993961868993984,0.9150146008578421,0.4926720218470001
220,0.34752211562467883,0.5211929156867599,0.32142963851700923,0.924480278850285,0.4742990860778823
221,0.33116973322505605,0.541799396035108,0.20992687459513837,0.9240859435862334,0.4485980909110777
222,0.3471884224560313,0.536270752812833,0.2633414485171308,0.9260577917070116,0.4996814066607774
223,0.3498578276814188,0.5039370297355914,0.2713534659130763,0.9213250817860505,0.4792905217356104
224,0.34885674780575604,0.3630424244603101,0.2780302700852053,0.929213075121246,0.5267629200401148
225,0.3428498452226403,0.4362540487090878,0.28737794077197587,0.9414394435630906,0.5129566822648713
226,0.3495244166089575,0.4369241673321995,0.3067408177169402,0.9477500958420799,0.5129566822648713
227,0.3571999266379844,0.40710339026644604,0.32677108124030796,0.951694135234938,0.5228334905003834
228,0.3415147900821436,0.410118924711258,0.18255183356522608,0.9442004771637942,0.49564567083805267
229,0.3365092494708768,0.4416149994028089,0.21994193339632373,0.9363123979283383,0.49458366472005577
230,0.3391787959292172,0.36991130535601524,0.20525296590725173,0.924874785914857,0.4650594645208156
231,0.31782073168537517,0.37493719652457624,0.19446299902462116,0.9497220298631184,0.4399957379143561
232,0.32316038879442877,0.38013078064889916,0.19041692694876633,0.9477500958420799,0.4621919593233831
233,0.3094776937163801,0.3863293801555181,0.21874075321678688,0.9386786672134284,0.4912914218587695
234,0.32549652418030806,0.3854917313426198,0.2558312895280017,0.9410452796498201,0.517310930182132
235,0.2991326372290126,0.3761099048626342,0.29966601325599207,0.9580045302628861,0.4615547726449377
236,0.2987986619641785,0.3945384987246534,0.26257533025577473,0.9552438398134842,0.471325356373154
237,0.35920222762226284,0.42402421669245527,0.2733651496813969,0.965103767169718,0.447429860285785
238,0.3428498452226403,0.4067683307412864,0.3064096139167565,0.968259050134213,0.4498725460436658
239,0.36354024066328106,0.44580340537886043,0.2935963917306996,0.963526168412731,0.4570942991583592
240,0.4079253995562966,0.43474628127307824,0.26931893091653913,0.9540604904202883,0.46644006450904596
241,0.412931504359936,0.45736311834517496,0.2828065715370718,0.9445948983281061,0.48937977898571383
242,0.4119300011551339,0.45032670725968327,0.3070841790402348,0.9639205036767826,0.4725998115057425
243,0.43862772250803017,0.42134357857962046,0.2902247380893199,0.9706255771200838,0.449129133795903
244,0.4286163588195906,0.4216788008707537,0.2902247380893199,0.9836407019902917,0.4642098277657566
245,0.4142662774042465,0.43826440543283685,0.2908990098347928,0.9789078202688102,0.4381903198672029
246,0.41660227155717244,0.42720728132705466,0.2969681920610818,0.9765070667514748,0.456350886910596
247,0.44496860035597985,0.4340761626499665,0.2956196478021311,0.978892122108675,0.4719626237652751
248,0.43562420041513583,0.44111241011506985,0.311130398573098,0.9796870548107279,0.46760829513433844
249,0.41159644884971947,0.4250293952679334,0.2962939203156092,0.9717372132881157,0.45242137665718885
250,0.4212741189997917,0.43960464310626746,0.29157328234827085,0.9721344651133614,0.4615547726449377
251,0.40592323980497125,0.4159826278858998,0.2760626782663067,0.9677622066265494,0.4436065734776514
252,0.43962894324692625,0.486681306550397,0.2706676218644928,0.971339704211829,0.46537805839104907
253,0.442316542382315,0.49706831160586074,0.30371223202084985,0.9717372132881157,0.47090053693360245
254,0.4755729024622064,0.48299548986208407,0.323269348245677,0.9645823044675568,0.4918223850919411
255,0.4695262276442911,0.4908695493332669,0.3441747161194546,0.9681596302523157,0.5289931567834042
256,0.46213589393705456,0.5087955543347547,0.3165253082859094,0.9621973345608772,0.63753182286674
257,0.47053393622575346,0.5228682128853497,0.3205715270507672,0.9586200946763788,0.6457094383058101
258,0.3637103309840286,0.5173395696630751,0.32529231170710826,0.9625948440869039,0.6031223308033921
259,0.3553117248726765,0.5067850348450316,0.3273157136995377,0.9594150273784317,0.6271240524600786
260,0.344226647640961,0.5389512281596938,0.33001280298544433,0.9582226710506128,0.6292480636340502
261,0.3462417827077,0.5344279258516638,0.33203576567887017,0.9546450880148125,0.5855989510756573
262,0.3391873989386023,0.5496732927403163,0.3212457995642448,0.9530550512599254,0.6009982378537227
263,0.319703856458768,0.5168369803753357,0.2949453752886535,0.9522600326576123,0.626911602383465
264,0.10941501697195832,0.5029318515873205,0.2861782259464565,0.9252307772815647,0.6236193595221792
265,0.1352811845775661,0.4769644201180445,0.2706676218644928,0.8942264293436901,0.6257433717581727
266,0.10034493394374877,0.5032669106852725,0.2841552624850252,0.9041635594464343,0.635089217822535
267,0.12016484969086072,0.5597252382706208,0.2828065715370718,0.9188708007133188,0.6628079996560156
268,0.028457156376421544,0.541799396035108,0.26999334935101493,0.916883426232926,0.659940494458583
269,0.05936243145143516,0.5490031736899978,0.2221125535471693,0.9045613262235024,0.6714103516969171
270,0.0912749917787723,0.5267213961430603,0.20255558401134466,0.9025738658428493,0.634345805574772
271,0.10706364987089434,0.5525214606157309,0.1728830667953707,0.8922387971625165,0.6659940169479835
272,0.11143057536783685,0.5525214606157309,0.14860545929220748,0.891841545337271,0.6984918650762543
273,0.15207741001819786,0.5753058274504075,0.15130298710911183,0.8914438644604636,0.6629141434496356
274,0.16148344298454598,0.5994304315313066,0.17085995664493647,0.8922387971625165,0.6567543953909171
275,0.17021771730757007,0.5982577236204563,0.1843474513444714,0.8906490176586708,0.6497450923528375
276,0.19104463658053872,0.6215448420816383,0.17558059461227526,0.8866740968973648,0.6338147616279247
277,0.20246636880599866,0.6153459170430708,0.15265167805706525,0.8815067339079796,0.68213679774951
278,0.18600566997436618,0.6361199271539983,0.1492797310376801,0.887866624575965,0.684579402793715
279,0.19070896873858678,0.6398055806491296,0.14523351227282233,0.893034073015871,0.6711979016203035
280,0.20347407738746148,0.6404756996994485,0.13174587088428447,0.9057536825513213,0.6653568292075162
281,0.2599094288969914,0.6662759269380931,0.13983845587100818,0.9152933035777788,0.6884026885398266
282,0.3042511483047847,0.6872174668116,0.128374217242905,0.9180756966604848,0.663126592464227
283,0.27905702180840697,0.6763277097024232,0.11218919472646549,0.922050874672832,0.655055202594475
284,0.2894707633562177,0.6907355905441515,0.10881724770708057,0.9188708007133188,0.6583474454557611
285,0.2958531060160854,0.7728264528395905,0.11488672254337007,0.9248331823050173,0.6782072864340808
286,0.3150009810236871,0.7666275273738163,0.0933064969361137,0.9172808498586922,0.6675870659508057
287,0.3291097481921632,0.7545653883129444,0.07779589285415,0.9148601953648214,0.6738529567411223
288,0.351616558019058,0.7815379975032832,0.07779589285415,0.9216736097243827,0.7721963024944106
289,0.35564781567404835,0.7817055272658631,0.091957660067163,0.9116537864543017,0.8020390965638845
290,0.3606865001840345,0.7485343185689044,0.11218919472646549,0.9064435331501304,0.7922685128356682
291,0.3764751579064365,0.7559056259863741,0.11690953931579862,0.9216736097243827,0.793542887254581
292,0.3657253251875341,0.7396549181834766,0.11825837695275498,0.9216736097243827,0.7890824148300241
293,0.37916261617859215,0.7487018483314842,0.14051302099448648,0.9188680559526454,0.8327315273884169
294,0.36942063327410546,0.7374770316971477,0.13983845587100818,0.9140584859867358,0.8058623823099959
295,0.3479218141248597,0.7401575070440081,0.13107159913881183,0.9084474634440427,0.7953483056203406
296,0.3744593174143718,0.7373095023617755,0.34012864327559433,0.9060428502616082,0.823067087453821
297,0.4036849840316459,0.7381471507474666,0.3003402857694697,0.9004317422683943,0.8445199784969849
298,0.41477062545573395,0.7587536310958143,0.34118787918876814,0.9252806160729035,0.963678865063596
299,0.36807697475450407,0.7595912794815054,0.3643344730080684,0.9084474634440427,0.9826889885731814
