Date,BMY,HSIC,HRB,GE,INCY
2016/2/5,1.3745388657961783e-06,0.0002226767542089014,0.00010812679273449852,0.00048105221922078843,0.00020447800804671826
2016/2/8,0.00033413841264008523,0.0001098755075112662,0.0001882886515144838,0.0001680687883020492,1.6066933571505615e-06
2016/2/9,2.440913967194848e-05,7.893671224416681e-05,8.603706770429346e-05,1.5246771939051054e-05,0.0003624528703992342
2016/2/10,9.671219427873017e-07,0.0038251707868524917,2.191236828149939e-05,5.003251686348241e-07,4.787011844870137e-07
2016/2/11,0.0006523068624547899,5.476488614917458e-05,0.000639037386592547,0.0009021299772943844,0.008843426011235382
2016/2/12,0.0001305267644095362,4.677597084663344e-05,0.0002851940023526369,0.000870737265205158,0.001892666200417715
2016/2/16,0.001081762613970459,0.000325855951469312,0.0006656788369672116,0.0004507727455668446,0.002344505367856866
2016/2/17,0.000783064840088574,0.000176441324733084,6.770671016213214e-06,0.00027662006400512275,0.001504577018314701
2016/2/18,8.811045880010592e-05,1.0052758528173447e-05,0.00019156564901920317,7.85274242388269e-05,0.002122554987399923
2016/2/19,5.7463405526722786e-05,0.00028293199578670347,4.924977800382697e-05,4.256682574999834e-06,0.0005595738732453117
2016/2/22,2.4561650533893807e-06,1.8241317907878977e-05,4.248818247419085e-06,0.00018061092746931993,0.00027245640501225585
2016/2/23,0.0006547801520832421,4.911535762512782e-06,0.00012469147473198489,4.173888126301347e-05,0.0006540853668489983
2016/2/24,6.64338218717761e-06,4.520558785243197e-05,2.2606784381662778e-05,7.917371107090936e-05,0.001029052165475655
2016/2/25,0.00016526722990515386,9.68052039322207e-05,4.3150967712660295e-05,0.0003143261338105033,2.896865585935403e-07
2016/2/26,0.0001531415744582497,0.00011549885380579914,3.519149468302923e-07,3.382552058929219e-05,6.524141947944193e-07
2016/2/29,2.642505112056467e-05,0.0001541474680137312,0.0006350414684452637,7.820884436890931e-05,0.00012767613191597761
2016/3/1,0.0013673126131510205,0.0008104117948249438,4.532812954865662e-06,0.0006448879378795072,0.0004447238567280826
2016/3/2,0.00011212046524670313,5.225114344002691e-05,4.496092815948641e-05,0.00010080801381427998,0.0003732822330980762
2016/3/3,2.373814182158471e-06,5.3013130735967566e-05,9.047972711721315e-05,1.756172857280993e-06,0.0001996695448682675
2016/3/4,1.9905652475986428e-05,2.5920783465719346e-06,0.024408061468364953,6.307355669720123e-05,6.170988474639437e-05
2016/3/7,0.0007566597997619404,2.56083158056389e-05,0.00015895788627213022,3.1148059265927216e-05,0.00032609521623973086
2016/3/8,1.196653887106431e-05,5.445768243023664e-06,6.694709160579499e-05,5.766077753231672e-05,0.0008367262505248881
2016/3/9,0.00011807150440092615,1.0299192078267874e-06,0.0002841907278150253,1.1071227868358837e-07,0.001062629695289372
2016/3/10,8.380968835769587e-05,2.4012399169141076e-05,0.000579791929635893,1.3398643077578474e-05,8.437986611056063e-06
2016/3/11,9.491730381995685e-08,8.940178806781471e-05,0.00011586837904485682,0.00017848746575053554,0.0010646677631400074
2016/3/14,0.0001672144298897953,7.096612248940655e-05,7.87606322112795e-05,5.322881514179598e-06,0.0007259304000176303
2016/3/15,4.7089318000662494e-05,1.932865252122504e-05,0.0006107571741688304,1.0918146050181434e-07,0.0023444854599695675
2016/3/16,0.00026672578292086696,1.0290589836086654e-06,2.643354261743652e-05,1.3196397479970379e-05,0.0008116066174097713
2016/3/17,0.00034887249633578385,0.00010802696976052331,8.720874348418179e-06,0.0006856458026093076,0.00012747752541742756
2016/3/18,0.0004895009455701905,0.00013854054135143174,0.00017764647529167876,1.668983485744726e-06,0.001026438092791669
2016/3/21,4.2814350346452596e-06,7.530967326619706e-06,5.886544323391892e-05,3.0228173329036144e-05,0.0029596826080063436
2016/3/22,2.543977787922641e-06,0.00014602980237809883,0.0004891668946234998,9.310711448168098e-07,5.310863781091238e-05
2016/3/23,5.3651426299173206e-05,1.300097808697482e-05,5.497003797723194e-07,1.0365220523632216e-07,0.0005909312060911882
2016/3/24,8.33699895792546e-06,1.2249834536762375e-05,0.00019822257481481973,1.657368890858846e-06,0.0011940051524722385
2016/3/28,1.5988235389788336e-05,2.621008652019924e-05,5.0981676933938054e-05,0.00014919836471410182,0.0003526412091904108
2016/3/29,0.0005117726378176483,0.00030527927763501935,0.000128933783202534,1.0079638574334352e-07,0.00013659550850627698
2016/3/30,3.362309814130104e-05,3.9523382103274905e-05,0.0001346018015858225,0.00012361163006952098,0.00016890672449839628
2016/3/31,4.81034000692217e-05,1.9277039182929063e-06,1.4347512203261087e-07,1.57916855228019e-06,0.003633440004183725
2016/4/1,0.00025998845884331356,2.4464952936889702e-06,5.1720015008756756e-05,1.9395363667888595e-05,0.00013117212752598075
2016/4/4,0.0002666746031311567,1.457169920769108e-05,1.4534707252614987e-05,0.0004806200089158064,6.718549016054601e-06
2016/4/5,1.0132481980677941e-05,0.00026426938545260806,0.001194491620203909,6.408157172418618e-05,3.6290739446791168e-06
2016/4/6,0.00014068968302780662,0.00013655064810827832,0.0,6.668419146580469e-06,0.013492095533136867
2016/4/7,1.526784648155118e-05,0.0002706288003182377,0.0006741175394915357,7.635080658405326e-05,0.000910216545364693
2016/4/8,1.0039556393682456e-05,1.3089747739859682e-05,0.0002741910384870917,2.7286746498880857e-05,0.0005908452329889082
2016/4/11,1.8549349498252397e-06,6.846389728777594e-05,0.00021858402572699263,6.75059919724359e-06,0.00045914616955326917
2016/4/12,0.00016988535193610563,0.00011543891002649424,8.41004571024326e-05,1.0603304129556849e-05,0.0004234470592302789
2016/4/13,0.00011928265819123589,3.597606378577472e-05,0.0010919075707218875,3.0444399707672358e-05,0.0005717385999774868
2016/4/14,1.9711472327554562e-05,1.3938622230762806e-06,0.0015668912338454126,1.667197018640465e-06,7.367981370464149e-05
2016/4/15,7.034071777207398e-06,5.019983396405595e-06,3.899888745023362e-05,1.0382771896599391e-07,9.363707227709457e-05
2016/4/18,0.000141684405644567,0.0001960465671186558,0.00013759597702923474,9.349512927044241e-07,2.0001120347747505e-06
2016/4/19,5.271880775994839e-07,1.4662285249576353e-05,3.85790158813586e-05,8.39542006113248e-06,0.00020676392946112384
2016/4/20,2.1565872411555572e-05,4.884369540459122e-07,9.183695987060098e-05,0.0,0.000501966190626331
2016/4/21,0.00018044790676860834,0.0001085336062982039,1.770359249555862e-07,2.9782663956692784e-05,0.00014039044247119144
2016/4/22,5.49345913697021e-05,2.2137917371480997e-05,8.678728733705259e-06,5.0430170774946725e-05,0.00010374797306580542
2016/4/25,5.003876931515054e-07,5.970615829542125e-05,7.766194473396979e-05,6.763399730590675e-06,8.211774418033125e-06
2016/4/26,1.0603118418632632e-05,4.0828002371528494e-07,8.374926312450409e-05,5.141916588204663e-05,0.0007669771398864911
2016/4/27,7.904040677411923e-05,0.00011285960397524736,0.01838743881593839,9.425564393654326e-07,0.0002775529430174607
2016/4/28,0.0008354923246152602,0.0004181704009045226,0.00041607892118065607,9.407289327980476e-07,0.00013487782733037325
2016/4/29,1.2259527531210887e-06,0.00011516109571709976,0.001343152343984609,2.35645990062216e-05,9.363439152131676e-07
2016/5/2,9.29020610837598e-06,0.00018587756674253247,9.762572184900337e-07,2.072818273203221e-05,0.000836330919389214
2016/5/3,0.0001330344321688775,0.00020695622268915382,1.1983581632039685e-05,7.084590677147703e-05,0.0009319113022981704
2016/5/4,2.4212106423799455e-05,0.00011918610303620391,1.554670236522667e-05,0.0003342547053800708,0.0022243661056592754
2016/5/5,2.7327142092938453e-05,7.154276700698592e-05,7.932360076211216e-05,3.583107639207989e-05,0.0006270041947009837
2016/5/6,9.676319180285205e-07,0.00012639566634081552,0.000271428823665571,5.9206412199158306e-05,1.5814065902776656e-05
2016/5/9,2.8389349196210142e-06,1.8439867767945575e-05,5.797142573204351e-05,6.889054682012985e-05,0.0009423294019337818
2016/5/10,7.092969850499801e-06,7.718996490425824e-05,6.49724475985113e-05,0.0004170577119655523,7.476510823380237e-05
2016/5/11,0.0001013189359449324,2.435717218851766e-05,0.0007554932883993646,2.10997004692264e-05,0.0015251264185210793
2016/5/12,4.406024843958233e-05,2.5770593982461072e-05,9.506904984991788e-06,6.789389596550748e-05,1.2833478354808083e-06
2016/5/13,1.968500891783228e-06,2.6423137718051423e-06,0.00022071670367475532,0.00022365980317503505,0.0014326859508856497
2016/5/16,0.0005373324358311909,0.00015776276299728117,7.364538588170974e-05,0.00011655834555796964,0.001982873311963294
2016/5/17,0.0004947786633645539,0.0004226878028253197,0.0005300453916003985,6.96270872304455e-05,0.00014474105463204524
2016/5/18,2.839328196511933e-06,5.500513683971223e-06,9.570317717417589e-07,1.133010291035498e-05,0.0006868462555040521
2016/5/19,0.00011428711442021481,1.2318304733208478e-07,0.00016212222073067585,7.128284258263004e-05,0.00036934458404973546
2016/5/20,3.913924336260016e-05,6.711346029443176e-07,0.00041360684116277904,4.6402258815501014e-05,0.00044829908686816315
2016/5/23,2.7332969817287985e-05,8.134253903347791e-05,0.0006390436940141871,5.6071410057939075e-06,0.0015226566025758421
2016/5/24,0.00013900127580703306,0.0004352047741962403,0.0002708874357613811,0.0001490174163819087,5.347697563067474e-05
2016/5/25,5.7479544092075014e-05,4.906498802914962e-05,5.4172270545376354e-05,6.464688479524646e-05,0.0005408369449827887
2016/5/26,3.207332478516198e-07,4.812829059790866e-05,7.6868115639786e-05,5.4123790001374464e-06,0.00027537990437013517
2016/5/27,6.724073699199955e-05,3.909891392295618e-05,0.00015761643823715836,1.1095846622892865e-05,0.0011307619553997744
2016/5/31,2.9908957968731734e-05,1.6221210660781974e-07,0.00034588142177593365,1.3339651211010462e-05,2.0151410189910263e-06
2016/6/1,5.62141259834586e-06,1.3149771855431743e-05,0.00010608559564396925,1.575853160648759e-05,8.321274204389375e-05
2016/6/2,0.0002472104047030511,0.00031249745105643066,4.208831506390132e-05,3.971537868963521e-06,0.0008821965304652574
2016/6/3,2.2697837948250505e-06,2.709992677456253e-06,7.631983626048693e-06,1.3398643077578474e-05,0.0009830309121259026
2016/6/6,0.00036891141154355046,2.2812974156787993e-05,1.0444499224293828e-05,3.614291428785119e-05,3.891533216320662e-05
2016/6/7,2.616452354200226e-05,2.2061802942786385e-05,1.051233686461742e-05,4.4098898337383894e-07,0.001272822260049319
2016/6/8,4.576700693026655e-05,0.0003435615675797312,0.0005616390110807207,3.181381307666082e-05,3.1134217365515355e-05
2016/6/9,8.580548329448849e-05,7.680891472865112e-05,0.0006363585735953923,5.334097087878856e-06,0.00024214246707859372
2016/6/10,1.2099003976611968e-06,0.0001705535146269167,0.015596009899785865,4.373994748438265e-05,0.0002162088775911788
2016/6/13,3.50286647505303e-05,5.900570276942217e-05,0.00039243673081245447,4.8871650260309527e-05,2.47458923614734e-05
2016/6/14,0.00014846703644866893,3.269175943366474e-06,2.836710462950114e-06,0.0004181709858769244,8.263799980478546e-06
2016/6/15,5.2567494685988604e-05,0.0001256196857082948,2.1379234439551786e-05,2.4284337580135876e-05,1.7109788684675943e-05
2016/6/16,0.00013398172274089144,2.9494643950187858e-08,3.5607078836405244e-14,9.079225182978667e-05,4.7922826612771185e-05
2016/6/17,0.00021837699140286806,0.00010732915426167969,0.00010465779132522532,1.7042797320676945e-06,0.001305015074093808
2016/6/20,1.6839492236191226e-05,0.00012460059038204535,0.0003924520575855475,5.649489360541956e-05,0.00032028384148555846
2016/6/21,1.6702625569631544e-05,4.7110467999529845e-07,5.57907405892921e-05,1.2731642013673895e-05,0.00012857329783978353
2016/6/22,0.00022132918095108664,1.8870078041340561e-06,1.959330841031232e-07,2.674296436715512e-05,0.0001345126318457015
2016/6/23,2.0825166630054042e-05,0.00023117180029205638,0.00012237173390998777,0.00017743120759784668,0.001620450830656558
2016/6/24,0.0007809770091804462,0.0014400722286472814,0.000736230555657876,0.0019293538208458652,0.0032845280243707265
2016/6/27,1.6867628329003058e-05,0.00033340731852334277,0.0005058986735762368,0.0002811440451642124,0.0034782118494710683
2016/6/28,0.0005775936428965747,0.00044030799556310285,0.0007371925703357187,0.00044714915215244677,0.0032662065223255303
2016/6/29,0.00036579814811436536,0.0006157691774322278,0.00040648646592861325,0.0004151055731183218,0.0007955640703663551
2016/6/30,5.676575393977097e-05,5.3182242295813736e-05,0.00010202437665522412,0.0009267158415136451,0.00024800270949073064
2016/7/1,9.780386092850656e-06,5.377617452249641e-06,0.0002729754053920443,1.0096423541325185e-07,0.0002601429493762668
2016/7/5,0.0,5.094833445395027e-08,0.00015385593480350316,1.6136920620085958e-06,0.0003684574605335518
2016/7/6,1.1753067048641205e-06,2.521234589662599e-05,0.00016880813735256807,8.502658405590082e-05,0.001207633833784342
2016/7/7,8.8721052578953e-06,8.066846262164844e-07,2.2117490786156048e-05,6.353138898325207e-06,0.00016206061008417044
2016/7/8,0.00026239593932687313,0.00023700514037462153,1.4667444468898627e-05,0.00014261417671236184,0.0006748912306482787
2016/7/11,2.1349739156346536e-06,3.440344686974847e-05,1.6175436801226796e-06,9.637248755076313e-08,6.671610484682702e-05
2016/7/12,0.00011543315202160516,2.343576034900939e-05,4.504493838903558e-06,2.409298087417371e-06,1.2455734276654305e-07
2016/7/13,2.4873099373242386e-05,1.347560098046066e-06,2.870231220089404e-06,9.610711174772368e-06,0.0008044594454790059
2016/7/14,6.155056447968692e-06,3.5241933818043125e-06,4.022533339547439e-05,6.961229230262999e-05,2.587947449277015e-05
2016/7/15,0.00010060118005855211,2.2988536490815583e-05,0.00038998174045776993,5.870420350561916e-05,0.000423316574075137
2016/7/18,2.770296488984532e-07,3.544910347123055e-06,0.00022001885067450346,8.324559580267315e-07,1.2806495392916673e-05
2016/7/19,4.1612676240093776e-05,5.1354829312756874e-06,6.2972142957928435e-06,3.6927946945168785e-07,0.00024245951050460004
2016/7/20,1.0973251319556777e-05,3.7594145215960753e-06,5.696184310577013e-05,2.0750075724189434e-05,0.002403151198478089
2016/7/21,8.442894145800612e-06,3.973069870755298e-05,9.161627835026832e-05,3.359582606553403e-05,0.00010971012013741439
2016/7/22,5.68494133772942e-06,2.7356946248542402e-05,2.1362892044589688e-05,0.00026446708754995497,0.000247096356155389
2016/7/25,2.514040648466774e-06,2.1107619325803515e-05,0.0,0.00017162525195767175,5.355332538245829e-08
2016/7/26,4.378850299948971e-05,3.474482527736705e-05,5.055174787105426e-05,2.8870117814333355e-05,3.760284411437615e-05
2016/7/27,0.0003528769062474634,0.0001080167960542012,2.7583657260765617e-06,3.645018555979761e-05,0.0004096258341592993
2016/7/28,0.0005602316919517726,2.2752140319031552e-06,8.420303179781206e-06,9.197959537316733e-07,4.5735897683087364e-05
2016/7/29,4.035908828312608e-06,8.991472372326531e-05,0.00011687365026252538,1.238973895649744e-05,0.0005625252779629918
2016/8/1,0.00034027877902800385,2.154290512441462e-05,2.9858522722792027e-05,1.0299989084316534e-07,5.419078315882194e-06
2016/8/2,0.000223876453257662,1.112432563779007e-06,0.0005096354762036126,1.0304686615640207e-05,0.0001361119018529995
2016/8/3,1.1097922985079393e-05,2.251181575273922e-06,7.317453121316281e-05,6.6379088982517936e-06,0.0004372545105997366
2016/8/4,4.8333852982594435e-05,0.008078782530931191,0.00013111279780886136,1.6510497849635507e-06,5.773302587659329e-05
2016/8/5,0.025552487236813505,0.000439941486401323,4.395615668459377e-06,1.245391591376552e-05,6.38285336476763e-05
2016/8/8,0.002217677468494939,3.169826853080777e-05,6.355090143021224e-06,1.0212484219889298e-07,0.0009500805467013448
2016/8/9,0.0004719595230482797,7.839928676852371e-05,1.5971677004546969e-06,9.202493921071067e-07,0.00031396971683713554
2016/8/10,0.00027949681553479476,0.00010299924248552224,2.1413385990872802e-05,9.184863457633989e-07,0.0011953981482526709
2016/8/11,4.144626049623977e-05,5.5651545206494805e-05,4.4896101723712466e-05,4.0894017142967953e-07,0.0007457621358213828
2016/8/12,3.1099120467969566e-05,0.00014263727706980724,0.0004678756198466923,2.5535061214938544e-06,3.881498315651038e-06
2016/8/15,9.792909067074935e-05,3.950787072747246e-05,0.00010361392934997328,0.0,3.805694631564289e-05
2016/8/16,0.00010667198645120265,8.887041223224607e-05,1.0828667066821023e-05,2.5612366288882615e-06,0.0011152551193813413
2016/8/17,0.00034908170797608563,8.146119121882703e-05,1.0759537225297998e-05,1.0278719906063792e-05,0.0003141431804770956
2016/8/18,4.248393368614335e-05,3.838643213642374e-09,0.00045158050702961435,2.001936174746796e-05,1.750666194805583e-05
2016/8/19,0.0001080614067763576,3.839136539732758e-07,1.7433618340185692e-05,3.279895336730011e-05,4.3106134382569936e-07
2016/8/22,2.55970564903052e-07,5.443521918546729e-05,5.6014246591198364e-05,5.017502796127375e-06,0.0059483040364809005
2016/8/23,0.00010251663532061118,0.00014850124557235408,0.00013354443703999714,8.257034498405845e-06,9.523223550126725e-07
2016/8/24,0.0004501274226051753,1.742604767581547e-05,4.160597557946035e-06,1.0254213611138814e-07,4.347315540197641e-05
2016/8/25,8.418619503129374e-06,3.836622485071304e-05,1.34280229595162e-05,1.026076042718583e-07,0.0008056700074417728
2016/8/26,2.8964770470743326e-08,0.000249452225462059,7.364895061452688e-05,4.1069395717919155e-07,0.00013771871299478398
2016/8/29,2.8954913935617207e-08,2.7714807971653825e-05,0.00014289434078493311,1.73272704714825e-05,1.2805597489811491e-05
2016/8/30,0.0006691531326960002,6.233666444684788e-06,0.00020324926091984838,1.0173841205237937e-07,1.8519562701911816e-05
2016/8/31,6.8670082343759146e-06,1.4906175648796838e-08,0.011016322317701102,1.7174116423207194e-05,2.1956924850518894e-06
2016/9/1,0.00012050555828993082,2.4455810510213333e-05,1.7267806374760384e-05,1.6394432216761154e-06,1.2786657408542691e-05
2016/9/2,5.217824634823081e-05,6.460610978205977e-05,1.3756785290603615e-05,8.32107817993812e-06,0.00022420221191870704
2016/9/6,0.00011718911826560393,1.4819161266221574e-08,0.00014422185590852083,5.8830411710392216e-05,0.0004448917977053928
2016/9/7,4.6880723315997224e-05,4.4817144156755523e-07,0.00042313761483778564,1.0364338537723803e-07,0.0002409456616631677
2016/9/8,1.7997271560215826e-05,3.3290470753252535e-06,0.00024257924984093262,4.145797913305707e-07,0.00011651937062441523
2016/9/9,0.0004097649493111792,0.001027187316427653,0.00010762349635901934,0.00089767978908837,0.0008876837092208277
2016/9/12,0.00014060336978203805,0.00036139780997499935,0.0005954237181795871,0.00015927464211822997,0.0006581312566319795
2016/9/13,0.0001634359394058181,0.00012364012862924476,2.908815193439044e-05,0.00044060506491469406,0.0005772808445637531
2016/9/14,4.428407197562473e-05,1.751760805701862e-05,1.000532416317277e-05,2.5250878558830853e-05,0.00011246118639698806
2016/9/15,0.00017951964572484688,0.00044426976277006067,7.32485570347252e-05,9.636233027411067e-05,1.4996635828875853e-05
2016/9/16,4.370151276835266e-05,6.676677072483587e-05,7.980775213878225e-07,5.536498893873784e-06,0.0004961655943223658
2016/9/19,8.74677787589572e-05,9.745749236489247e-05,4.9779918098411375e-06,7.095034031700159e-05,0.00027407098119722916
2016/9/20,7.594737355315545e-05,3.878706042810926e-06,1.6201695153681576e-05,6.650442477435217e-05,0.0003444957275736997
2016/9/21,4.4346812662828767e-05,0.00016323633267353185,0.0003017826110294068,3.680509192593491e-05,0.00037628591021210303
2016/9/22,7.675085623433622e-05,0.0002118787388233744,9.278111281339535e-05,4.051527096523217e-05,0.0008716472002203344
2016/9/23,1.1315008093852771e-06,0.00028620916431846524,1.692473001451956e-06,2.493214801175092e-05,1.055273011894272e-05
2016/9/26,0.0003134860336612206,0.000123832607060709,0.00018025170273202142,0.00013711883901689845,6.113154087797661e-06
2016/9/27,2.1963795683828798e-05,5.000827278348607e-05,1.734587631503182e-06,0.00013247453786914326,1.2197811423078417e-05
2016/9/28,0.0001359906833981094,3.3555280379891744e-08,5.583838972180967e-05,4.483551859247013e-07,0.0021499909183864113
2016/9/29,0.0004904236155816289,0.00026173410625230476,0.00013877243835009099,0.00015313713054687856,9.533386468886161e-05
2016/9/30,8.614016895912525e-07,0.00012895617861111817,0.0004873099763955402,9.289176273848444e-06,0.0004696244405350855
2016/10/3,0.00018834855626366297,9.044776843799131e-05,0.0002031973194991993,4.559634523620602e-07,0.0001757473341444796
2016/10/4,0.00010125105934614825,7.414126990719449e-05,0.00010158325129143882,2.2309980372456487e-05,0.00020562333352647314
2016/10/5,5.321227667883671e-07,6.598259067128538e-05,0.00016479654634891103,0.0,0.00026053405080541395
2016/10/6,2.251721431517543e-05,0.00012171858420182197,2.3111950020324954e-05,6.078813488708858e-05,9.043845755637802e-05
2016/10/7,4.764735797461271e-05,6.849397569587798e-05,2.7775761124624485e-05,4.213684905259174e-05,0.0010355406452405055
2016/10/10,0.010279701936562543,6.163274604262249e-05,6.315790132495039e-05,5.723168659039472e-05,0.00036929534201951943
2016/10/11,2.7247486774997496e-05,0.0007316257645333655,1.9186087289344502e-07,4.322334221494454e-06,0.0016016650183021993
2016/10/12,8.618276056558157e-05,1.2875411592270824e-06,6.932241544479433e-05,4.783033506108824e-07,0.0005397761964832978
2016/10/13,2.1151930504805042e-05,0.0002294239762262657,6.799842048480967e-06,2.0236972010477086e-05,2.3917441310223277e-05
2016/10/14,8.751751561426067e-05,0.0002971503937651933,2.7340776768894102e-05,1.7398318914137166e-05,0.0007366742690549313
2016/10/17,7.46474951107595e-05,9.56756494197131e-07,4.697239264286683e-06,1.9167732442164143e-06,2.1090505472744095e-05
2016/10/18,0.00020707586493072527,8.350817574355422e-07,1.6834536834189614e-06,2.0304463582660775e-05,0.0005755582318217847
2016/10/19,1.2935017096238308e-05,2.083662191509248e-05,2.7008247575158172e-05,7.621197389564423e-06,8.530944519337428e-05
2016/10/20,9.654374179271558e-05,6.067920585491127e-05,1.1879652596902628e-05,1.1837489399062105e-07,3.6306075588833574e-05
2016/10/21,4.5585061691885255e-05,4.1134527258077925e-06,1.8436474254484735e-05,9.585480535552948e-06,7.571628389527013e-05
2016/10/24,0.00024943667419271946,6.876388478745179e-06,1.827916834576062e-05,4.2859911630465745e-06,2.749898644713367e-05
2016/10/25,4.2253278077954974e-05,0.00023609928997158158,0.0004351387225917654,8.716374703370277e-05,0.00012351364472515757
2016/10/26,2.7535085002136555e-05,0.00011716018946515114,8.33626688400959e-05,5.8962511327605964e-05,3.2882138290770527e-07
2016/10/27,0.0029343014885854445,1.6223695992960475e-07,1.9255161530400046e-05,6.91044582072172e-05,7.5663054069613665e-06
2016/10/28,0.0003413571692943197,7.581672800680451e-06,3.107769502317667e-06,0.0004246747332601806,1.9019046388395488e-06
2016/10/31,3.1133807260308967e-06,5.427432169762136e-07,0.00011148628024935059,1.686471968832734e-05,3.3719646459458013e-06
2016/11/1,4.669183222900032e-06,0.00020958892833389148,0.0007285497691256757,5.7155281330624484e-05,0.0012379502960621774
2016/11/2,2.0497670984900082e-05,0.003788139530642076,0.0,0.00018236268583337288,0.0009950870449612597
2016/11/3,5.067910911299764e-05,0.00020228223783125108,6.486161104277866e-05,5.4334495916502327e-05,0.002011041108193979
2016/11/4,0.0002538560601330931,4.139675681948317e-05,0.00011719383270376145,3.200914246162024e-05,0.0026535871065577377
2016/11/7,0.0009962014425546296,6.939061660625963e-05,2.0794994470954175e-05,0.0009358082424525456,0.002735398526369527
2016/11/8,0.00010531634181281687,8.504318031873722e-05,2.4932821191434668e-05,1.4083964962418946e-05,1.1781329329570903e-08
2016/11/9,0.003488903191835103,1.9729926970990927e-07,0.0014394721936850988,5.0953643427740577e-05,0.01686952571648365
2016/11/10,4.088724750972588e-05,0.000322775201791802,0.0012069994077142795,0.000692982340148421,3.102465555155811e-05
2016/11/11,2.619749334562587e-05,0.0001638345248207998,0.0012847723014992928,9.732358896503918e-05,3.6481328963266165e-06
2016/11/14,1.136151060476103e-05,5.4820828479865935e-05,0.0010506289314684647,4.241518355096112e-05,1.3220421712037085e-05
2016/11/15,5.283003264489272e-06,1.0276555386974715e-06,0.00019602277827595585,6.18783482546746e-05,0.00027203318196467946
2016/11/16,7.47106329001826e-05,6.061100701281571e-05,0.0048824311359261865,1.0572085389809815e-07,0.0005503134351105621
2016/11/17,7.294820482712417e-05,4.29580882469679e-06,0.001295093722244118,2.6452018443725035e-06,0.0022797499603398786
2016/11/18,1.991602107073559e-06,0.00014754394115294635,2.7149164734493825e-05,1.5188683610295435e-05,0.00033089376241015234
2016/11/21,2.7930975381481317e-07,0.002870871997157696,1.8659326426647748e-05,4.252312458103227e-05,0.0018605626814077458
2016/11/22,1.0067206714289102e-05,0.0008654018940588283,3.6259480535429705e-05,0.00010084198762949992,0.00014462129806846834
2016/11/23,1.2508778103873957e-05,6.841917888192602e-08,0.00015372338646679965,2.633395353015572e-05,0.0
2016/11/25,1.642540273269222e-05,0.00013542075392305962,0.00016049832048788847,1.0181321319168707e-05,7.582696031211913e-05
2016/11/28,6.80401123033521e-05,1.4175649991717323e-06,0.008113509779567629,3.6520970015894745e-05,0.000564687725718949
2016/11/29,7.045061448837154e-06,0.00015427434728877313,0.000658664700748399,4.096020484543182e-05,9.040724562505313e-07
2016/11/30,2.014495464391086e-06,0.0007800848853640865,9.663246576743824e-05,8.723025861470791e-05,0.0007000543440372378
2016/12/1,0.00012858288467193957,4.055924687756735e-06,5.3181597261460305e-05,0.0004194723903441508,0.0005323017061976003
